"category","meta_cat","group_num","year","gross_inv","gross_inv_chain","gross_inv_ipd","high_cat"
"Federal","Public safety",21,1978,957,3342.456,28.6316409251161,"Total social infrastructure"
"Federal","Public safety",21,1979,1010,3175.899,31.8020188929182,"Total social infrastructure"
"Federal","Public safety",21,1980,1139,3219.399,35.3792742061484,"Total social infrastructure"
"Federal","Public safety",21,1981,1223,3169.78,38.5831193332029,"Total social infrastructure"
"Federal","Public safety",21,1982,1164,2843.539,40.9349054118829,"Total social infrastructure"
"Federal","Public safety",21,1983,1083,2566.917,42.1906902326799,"Total social infrastructure"
"Federal","Public safety",21,1984,1514,3455.697,43.8117115013266,"Total social infrastructure"
"Federal","Public safety",21,1985,909,2011.471,45.1908081200276,"Total social infrastructure"
"Federal","Public safety",21,1986,1284,2744.703,46.7810178369026,"Total social infrastructure"
"Federal","Public safety",21,1987,1349,2778.198,48.55665434933,"Total social infrastructure"
"Federal","Public safety",21,1988,711,1411.729,50.3637737837786,"Total social infrastructure"
"Federal","Public safety",21,1989,771,1479.559,52.1101220025697,"Total social infrastructure"
"Federal","Public safety",21,1990,1213,2256.992,53.7440983397371,"Total social infrastructure"
"Federal","Public safety",21,1991,1396,2561.166,54.5064240271814,"Total social infrastructure"
"Federal","Public safety",21,1992,1831,3335.833,54.8888388597391,"Total social infrastructure"
"Federal","Public safety",21,1993,2114,3731.871,56.6471885014246,"Total social infrastructure"
"Federal","Public safety",21,1994,1960,3326.283,58.9246314880604,"Total social infrastructure"
"Federal","Public safety",21,1995,1903,3108.187,61.2254024613062,"Total social infrastructure"
"Federal","Public safety",21,1996,1905,3044.225,62.577503305439,"Total social infrastructure"
"Federal","Public safety",21,1997,2042,3158.966,64.6414048141069,"Total social infrastructure"
"Federal","Public safety",21,1998,2043,3052.583,66.9269271302369,"Total social infrastructure"
"Federal","Public safety",21,1999,1907,2730.911,69.8301775488106,"Total social infrastructure"
"Federal","Public safety",21,2000,1661,2278.444,72.9006286746569,"Total social infrastructure"
"Federal","Public safety",21,2001,1201,1578.809,76.069999600965,"Total social infrastructure"
"Federal","Public safety",21,2002,1337,1723.69,77.5661516862081,"Total social infrastructure"
"Federal","Public safety",21,2003,832,1041.07,79.9177769026098,"Total social infrastructure"
"Federal","Public safety",21,2004,460,545.357,84.3484176420217,"Total social infrastructure"
"Federal","Public safety",21,2005,270,294.596,91.650938912952,"Total social infrastructure"
"Federal","Public safety",21,2006,247,248.062,99.5718812232426,"Total social infrastructure"
"Federal","Public safety",21,2007,519,495.248,104.795981003457,"Total social infrastructure"
"Federal","Public safety",21,2008,533,501.396,106.303201461519,"Total social infrastructure"
"Federal","Public safety",21,2009,453,443.511,102.13951852378,"Total social infrastructure"
"Federal","Public safety",21,2010,448,457.78,97.8636026038709,"Total social infrastructure"
"Federal","Public safety",21,2011,791,801.861,98.6455258455019,"Total social infrastructure"
"Federal","Public safety",21,2012,560,560,100,"Total social infrastructure"
"Federal","Public safety",21,2013,183,174.985,104.58039260508,"Total social infrastructure"
"Federal","Public safety",21,2014,183,165.648,110.475224572588,"Total social infrastructure"
"Federal","Public safety",21,2015,129,112.693,114.470286530663,"Total social infrastructure"
"Federal","Public safety",21,2016,324,270.872,119.613692075962,"Total social infrastructure"
"Federal","Public safety",21,2017,495,395.246,125.23845908624,"Total social infrastructure"
"S&L","Public safety",21,1947,2.194,27.849,7.87820029444504,"Total social infrastructure"
"S&L","Public safety",21,1948,3.252,37.206,8.7405257216578,"Total social infrastructure"
"S&L","Public safety",21,1949,5.43,63.714,8.52245974197194,"Total social infrastructure"
"S&L","Public safety",21,1950,5.58,65.84,8.47509113001215,"Total social infrastructure"
"S&L","Public safety",21,1951,5.588,58.297,9.58539890560406,"Total social infrastructure"
"S&L","Public safety",21,1952,4.543,46.214,9.83035443804908,"Total social infrastructure"
"S&L","Public safety",21,1953,5.71,57.772,9.88368067575988,"Total social infrastructure"
"S&L","Public safety",21,1954,7.79,80.63,9.6614163462731,"Total social infrastructure"
"S&L","Public safety",21,1955,10.33,105.178,9.82144554944951,"Total social infrastructure"
"S&L","Public safety",21,1956,10.472,98.639,10.6164904348179,"Total social infrastructure"
"S&L","Public safety",21,1957,11.521,104.612,11.0130768936642,"Total social infrastructure"
"S&L","Public safety",21,1958,12.675,118.232,10.7204479328777,"Total social infrastructure"
"S&L","Public safety",21,1959,13,115.786,11.2276095555594,"Total social infrastructure"
"S&L","Public safety",21,1960,11,97.215,11.3151262665227,"Total social infrastructure"
"S&L","Public safety",21,1961,10,88.372,11.3158013850541,"Total social infrastructure"
"S&L","Public safety",21,1962,14,122.36,11.441647597254,"Total social infrastructure"
"S&L","Public safety",21,1963,13.001,112.989,11.5064298294524,"Total social infrastructure"
"S&L","Public safety",21,1964,17,145.844,11.6562902827679,"Total social infrastructure"
"S&L","Public safety",21,1965,26,217.584,11.9494080447092,"Total social infrastructure"
"S&L","Public safety",21,1966,59,478.792,12.3226787414994,"Total social infrastructure"
"S&L","Public safety",21,1967,34,268.284,12.6731374215384,"Total social infrastructure"
"S&L","Public safety",21,1968,43,324.864,13.2363081166273,"Total social infrastructure"
"S&L","Public safety",21,1969,65.999,458.511,14.3942021020215,"Total social infrastructure"
"S&L","Public safety",21,1970,52,336.181,15.4678580883512,"Total social infrastructure"
"S&L","Public safety",21,1971,88.001,524.01,16.7937634777962,"Total social infrastructure"
"S&L","Public safety",21,1972,108,603.925,17.8830152750755,"Total social infrastructure"
"S&L","Public safety",21,1973,110,568.102,19.3627200749161,"Total social infrastructure"
"S&L","Public safety",21,1974,130,597.547,21.7556108557151,"Total social infrastructure"
"S&L","Public safety",21,1975,231,970.148,23.8108000016492,"Total social infrastructure"
"S&L","Public safety",21,1976,207.999,846.055,24.5845719249931,"Total social infrastructure"
"S&L","Public safety",21,1977,182.001,692.661,26.2756240065487,"Total social infrastructure"
"S&L","Public safety",21,1978,178,617.858,28.8092085883812,"Total social infrastructure"
"S&L","Public safety",21,1979,181.999,567.074,32.0944003780812,"Total social infrastructure"
"S&L","Public safety",21,1980,204.999,576.119,35.582752868765,"Total social infrastructure"
"S&L","Public safety",21,1981,242,622.48,38.876751060275,"Total social infrastructure"
"S&L","Public safety",21,1982,229.999,557.168,41.2800089021624,"Total social infrastructure"
"S&L","Public safety",21,1983,217,510.371,42.518089781747,"Total social infrastructure"
"S&L","Public safety",21,1984,259,585.817,44.2117589622698,"Total social infrastructure"
"S&L","Public safety",21,1985,290,635.474,45.6352266182409,"Total social infrastructure"
"S&L","Public safety",21,1986,385,815.6,47.204512015694,"Total social infrastructure"
"S&L","Public safety",21,1987,390,797.169,48.9231267146615,"Total social infrastructure"
"S&L","Public safety",21,1988,382.999,754.555,50.7582614918727,"Total social infrastructure"
"S&L","Public safety",21,1989,464,882.919,52.5529521960678,"Total social infrastructure"
"S&L","Public safety",21,1990,492.999,909.332,54.2155120462053,"Total social infrastructure"
"S&L","Public safety",21,1991,438,796.792,54.9704314300344,"Total social infrastructure"
"S&L","Public safety",21,1992,429,776.417,55.2538133503002,"Total social infrastructure"
"S&L","Public safety",21,1993,452,790.417,57.1850048771724,"Total social infrastructure"
"S&L","Public safety",21,1994,511,860.779,59.3648311587527,"Total social infrastructure"
"S&L","Public safety",21,1995,701,1136.336,61.689500288647,"Total social infrastructure"
"S&L","Public safety",21,1996,888,1405.518,63.1795537303684,"Total social infrastructure"
"S&L","Public safety",21,1997,877,1348.133,65.0529287540621,"Total social infrastructure"
"S&L","Public safety",21,1998,863,1279.461,67.4502778904554,"Total social infrastructure"
"S&L","Public safety",21,1999,892,1268.991,70.2920666892042,"Total social infrastructure"
"S&L","Public safety",21,2000,836,1138.833,73.4084804356741,"Total social infrastructure"
"S&L","Public safety",21,2001,1057,1379.305,76.6327969520882,"Total social infrastructure"
"S&L","Public safety",21,2002,1064,1361.493,78.1495020539951,"Total social infrastructure"
"S&L","Public safety",21,2003,1051.001,1302.653,80.6815782867732,"Total social infrastructure"
"S&L","Public safety",21,2004,1077,1257.51,85.6454421833623,"Total social infrastructure"
"S&L","Public safety",21,2005,1084,1168.246,92.788676357548,"Total social infrastructure"
"S&L","Public safety",21,2006,1240.001,1233.422,100.533394085722,"Total social infrastructure"
"S&L","Public safety",21,2007,1241.999,1185.088,104.802259410272,"Total social infrastructure"
"S&L","Public safety",21,2008,1323.799,1245.075,106.322831957914,"Total social infrastructure"
"S&L","Public safety",21,2009,1563.598,1532.064,102.058269106251,"Total social infrastructure"
"S&L","Public safety",21,2010,1553.4,1586.903,97.8887808517597,"Total social infrastructure"
"S&L","Public safety",21,2011,1425.2,1444.661,98.6529019610829,"Total social infrastructure"
"S&L","Public safety",21,2012,1439,1439,100,"Total social infrastructure"
"S&L","Public safety",21,2013,1366,1305.915,104.600988578889,"Total social infrastructure"
"S&L","Public safety",21,2014,1323,1197.617,110.469373764734,"Total social infrastructure"
"S&L","Public safety",21,2015,1308,1143.649,114.370755362878,"Total social infrastructure"
"S&L","Public safety",21,2016,1397,1168.73,119.531457222797,"Total social infrastructure"
"S&L","Public safety",21,2017,1526.002,1219.781,125.104588446615,"Total social infrastructure"
"S&L","Public safety",21,1947,4.194,53.561,7.83032430313101,"Total social infrastructure"
"S&L","Public safety",21,1948,7.252,83.421,8.69325469605974,"Total social infrastructure"
"S&L","Public safety",21,1949,10.43,123.161,8.4685898945283,"Total social infrastructure"
"S&L","Public safety",21,1950,12.58,149.504,8.41449058219178,"Total social infrastructure"
"S&L","Public safety",21,1951,12.588,132.018,9.53506340044539,"Total social infrastructure"
"S&L","Public safety",21,1952,9.543,97.593,9.77836525160616,"Total social infrastructure"
"S&L","Public safety",21,1953,12.71,129.329,9.82764886452381,"Total social infrastructure"
"S&L","Public safety",21,1954,16.79,174.992,9.5947243302551,"Total social infrastructure"
"S&L","Public safety",21,1955,21.33,218.739,9.75134749633124,"Total social infrastructure"
"S&L","Public safety",21,1956,21.472,203.294,10.5620431493305,"Total social infrastructure"
"S&L","Public safety",21,1957,23.521,214.347,10.9733282947744,"Total social infrastructure"
"S&L","Public safety",21,1958,25.675,240.65,10.669021400374,"Total social infrastructure"
"S&L","Public safety",21,1959,26,231.789,11.2170983092381,"Total social infrastructure"
"S&L","Public safety",21,1960,38,336.181,11.303434756872,"Total social infrastructure"
"S&L","Public safety",21,1961,32,283.207,11.299155741207,"Total social infrastructure"
"S&L","Public safety",21,1962,45,393.923,11.4235523186003,"Total social infrastructure"
"S&L","Public safety",21,1963,47.001,409.401,11.4804311665091,"Total social infrastructure"
"S&L","Public safety",21,1964,53,455.817,11.6274733061733,"Total social infrastructure"
"S&L","Public safety",21,1965,53.001,444.635,11.9201142510149,"Total social infrastructure"
"S&L","Public safety",21,1966,56.999,463.602,12.2948132234115,"Total social infrastructure"
"S&L","Public safety",21,1967,45,355.834,12.6463463300303,"Total social infrastructure"
"S&L","Public safety",21,1968,81,613.1,13.2115478714728,"Total social infrastructure"
"S&L","Public safety",21,1969,79.999,556.791,14.3678687335104,"Total social infrastructure"
"S&L","Public safety",21,1970,74,479.259,15.4405029430851,"Total social infrastructure"
"S&L","Public safety",21,1971,116.001,691.914,16.7652338296378,"Total social infrastructure"
"S&L","Public safety",21,1972,140,784.235,17.8517918736093,"Total social infrastructure"
"S&L","Public safety",21,1973,102,527.718,19.328504996987,"Total social infrastructure"
"S&L","Public safety",21,1974,153,704.578,21.7151259335375,"Total social infrastructure"
"S&L","Public safety",21,1975,129,542.752,23.767761334827,"Total social infrastructure"
"S&L","Public safety",21,1976,140,570.101,24.5570521714573,"Total social infrastructure"
"S&L","Public safety",21,1977,166,632.257,26.2551462459095,"Total social infrastructure"
"S&L","Public safety",21,1978,178,618.157,28.7952736926056,"Total social infrastructure"
"S&L","Public safety",21,1979,203.001,632.793,32.0801589145266,"Total social infrastructure"
"S&L","Public safety",21,1980,234,657.909,35.5672289024774,"Total social infrastructure"
"S&L","Public safety",21,1981,208.001,535.292,38.857483392242,"Total social infrastructure"
"S&L","Public safety",21,1982,192,465.447,41.2506687120123,"Total social infrastructure"
"S&L","Public safety",21,1983,181,426.114,42.4768958541611,"Total social infrastructure"
"S&L","Public safety",21,1984,208,471.009,44.1605149795439,"Total social infrastructure"
"S&L","Public safety",21,1985,221,485.069,45.5605285021306,"Total social infrastructure"
"S&L","Public safety",21,1986,250.999,532.538,47.1325989882412,"Total social infrastructure"
"S&L","Public safety",21,1987,330,675.507,48.8521954620752,"Total social infrastructure"
"S&L","Public safety",21,1988,365,720.137,50.6848002532851,"Total social infrastructure"
"S&L","Public safety",21,1989,445,847.985,52.4773433492338,"Total social infrastructure"
"S&L","Public safety",21,1990,398,735.206,54.1344874769792,"Total social infrastructure"
"S&L","Public safety",21,1991,406,739.771,54.8818485720581,"Total social infrastructure"
"S&L","Public safety",21,1992,408.001,739.558,55.1682221002274,"Total social infrastructure"
"S&L","Public safety",21,1993,358,626.915,57.1050301875055,"Total social infrastructure"
"S&L","Public safety",21,1994,328,553.218,59.2894663586507,"Total social infrastructure"
"S&L","Public safety",21,1995,374,606.994,61.6151065743648,"Total social infrastructure"
"S&L","Public safety",21,1996,566,897.091,63.0928189002008,"Total social infrastructure"
"S&L","Public safety",21,1997,594,914.373,64.9625481067354,"Total social infrastructure"
"S&L","Public safety",21,1998,539,800.366,67.3441900330599,"Total social infrastructure"
"S&L","Public safety",21,1999,635.999,906.236,70.1802841643898,"Total social infrastructure"
"S&L","Public safety",21,2000,738.999,1008.332,73.2892539362036,"Total social infrastructure"
"S&L","Public safety",21,2001,785.999,1027.328,76.5090603974583,"Total social infrastructure"
"S&L","Public safety",21,2002,784,1004.609,78.0403122010653,"Total social infrastructure"
"S&L","Public safety",21,2003,958.001,1188.685,80.5933447465056,"Total social infrastructure"
"S&L","Public safety",21,2004,1042.001,1217.672,85.5732085487717,"Total social infrastructure"
"S&L","Public safety",21,2005,1072.001,1156.368,92.7041391667704,"Total social infrastructure"
"S&L","Public safety",21,2006,1245,1239.764,100.422338445059,"Total social infrastructure"
"S&L","Public safety",21,2007,1503,1436.114,104.657429702656,"Total social infrastructure"
"S&L","Public safety",21,2008,1498.8,1412.098,106.139942128662,"Total social infrastructure"
"S&L","Public safety",21,2009,1330.6,1305.275,101.940204171535,"Total social infrastructure"
"S&L","Public safety",21,2010,1222.4,1249.354,97.8425650376114,"Total social infrastructure"
"S&L","Public safety",21,2011,1205.201,1221.864,98.6362639377214,"Total social infrastructure"
"S&L","Public safety",21,2012,1134,1134,100,"Total social infrastructure"
"S&L","Public safety",21,2013,882,843.528,104.560844453296,"Total social infrastructure"
"S&L","Public safety",21,2014,854,773.796,110.365005763793,"Total social infrastructure"
"S&L","Public safety",21,2015,1215,1063.997,114.192051293378,"Total social infrastructure"
"S&L","Public safety",21,2016,1368,1147.212,119.245614585621,"Total social infrastructure"
"S&L","Public safety",21,2017,1528,1224.908,124.744062411218,"Total social infrastructure"
"S&L","Public safety",21,1947,13.944,179.081,7.78642066997616,"Total social infrastructure"
"S&L","Public safety",21,1948,29.818,344.77,8.6486643269426,"Total social infrastructure"
"S&L","Public safety",21,1949,43.311,514.483,8.41835395921731,"Total social infrastructure"
"S&L","Public safety",21,1950,47.629,569.772,8.359308635735,"Total social infrastructure"
"S&L","Public safety",21,1951,48.594,512.321,9.48506893139263,"Total social infrastructure"
"S&L","Public safety",21,1952,35.446,364.417,9.72676905852361,"Total social infrastructure"
"S&L","Public safety",21,1953,49.615,507.675,9.77298468508396,"Total social infrastructure"
"S&L","Public safety",21,1954,64.622,677.878,9.53298381124627,"Total social infrastructure"
"S&L","Public safety",21,1955,80.498,831.022,9.68662682817061,"Total social infrastructure"
"S&L","Public safety",21,1956,80.889,769.681,10.5094188371546,"Total social infrastructure"
"S&L","Public safety",21,1957,93.117,851.751,10.9324203904662,"Total social infrastructure"
"S&L","Public safety",21,1958,98.037,923.256,10.6186149886922,"Total social infrastructure"
"S&L","Public safety",21,1959,98.999,883.822,11.2012373532227,"Total social infrastructure"
"S&L","Public safety",21,1960,76,673.038,11.2920815763746,"Total social infrastructure"
"S&L","Public safety",21,1961,92.002,814.803,11.2913182695695,"Total social infrastructure"
"S&L","Public safety",21,1962,73,639.316,11.4184534721484,"Total social infrastructure"
"S&L","Public safety",21,1963,90,784.553,11.4715003320362,"Total social infrastructure"
"S&L","Public safety",21,1964,99,852.177,11.6173048556814,"Total social infrastructure"
"S&L","Public safety",21,1965,108,906.833,11.9095798234074,"Total social infrastructure"
"S&L","Public safety",21,1966,117,952.147,12.2880185517572,"Total social infrastructure"
"S&L","Public safety",21,1967,118,933.598,12.6392730061547,"Total social infrastructure"
"S&L","Public safety",21,1968,115,871.176,13.20054730617,"Total social infrastructure"
"S&L","Public safety",21,1969,150.999,1051.578,14.35927720055,"Total social infrastructure"
"S&L","Public safety",21,1970,154,997.316,15.441444837945,"Total social infrastructure"
"S&L","Public safety",21,1971,140,834.621,16.774080690517,"Total social infrastructure"
"S&L","Public safety",21,1972,201,1125.387,17.8605226468761,"Total social infrastructure"
"S&L","Public safety",21,1973,158,817.097,19.3367494924103,"Total social infrastructure"
"S&L","Public safety",21,1974,176,809.976,21.7290388851028,"Total social infrastructure"
"S&L","Public safety",21,1975,286,1202.606,23.7816874354527,"Total social infrastructure"
"S&L","Public safety",21,1976,382,1555.268,24.561683259734,"Total social infrastructure"
"S&L","Public safety",21,1977,449,1709.97,26.2577706041626,"Total social infrastructure"
"S&L","Public safety",21,1978,508.001,1764.478,28.7904411389657,"Total social infrastructure"
"S&L","Public safety",21,1979,612.999,1911.259,32.0730471380383,"Total social infrastructure"
"S&L","Public safety",21,1980,777.001,2185.209,35.557285367212,"Total social infrastructure"
"S&L","Public safety",21,1981,835.999,2151.649,38.8538744005179,"Total social infrastructure"
"S&L","Public safety",21,1982,1006.001,2438.023,41.2629823426604,"Total social infrastructure"
"S&L","Public safety",21,1983,1155.999,2719.53,42.5073082481164,"Total social infrastructure"
"S&L","Public safety",21,1984,1347,3047.201,44.2045011143013,"Total social infrastructure"
"S&L","Public safety",21,1985,1729,3788.746,45.6351521057363,"Total social infrastructure"
"S&L","Public safety",21,1986,2108.999,4467.904,47.2033194983598,"Total social infrastructure"
"S&L","Public safety",21,1987,2398,4901.747,48.9213335571991,"Total social infrastructure"
"S&L","Public safety",21,1988,2725.001,5368.736,50.7568448141238,"Total social infrastructure"
"S&L","Public safety",21,1989,3183,6057.026,52.5505421307421,"Total social infrastructure"
"S&L","Public safety",21,1990,3714.001,6850.471,54.2152649066028,"Total social infrastructure"
"S&L","Public safety",21,1991,3661,6659.55,54.9736844081056,"Total social infrastructure"
"S&L","Public safety",21,1992,3066.001,5548.789,55.2553178720618,"Total social infrastructure"
"S&L","Public safety",21,1993,2762.999,4831.88,57.1826907953012,"Total social infrastructure"
"S&L","Public safety",21,1994,2960,4986.549,59.3596894365221,"Total social infrastructure"
"S&L","Public safety",21,1995,2889.999,4685.24,61.6830514552083,"Total social infrastructure"
"S&L","Public safety",21,1996,2363,3740.398,63.1750952706102,"Total social infrastructure"
"S&L","Public safety",21,1997,2606.001,4006.27,65.0480621625602,"Total social infrastructure"
"S&L","Public safety",21,1998,3000,4448.492,67.438583681841,"Total social infrastructure"
"S&L","Public safety",21,1999,3120,4439.409,70.2796250582003,"Total social infrastructure"
"S&L","Public safety",21,2000,3001,4088.777,73.3960301576731,"Total social infrastructure"
"S&L","Public safety",21,2001,2873,3749.698,76.6195037573693,"Total social infrastructure"
"S&L","Public safety",21,2002,2467,3157.48,78.1319279932098,"Total social infrastructure"
"S&L","Public safety",21,2003,2057.002,2550.211,80.660070872567,"Total social infrastructure"
"S&L","Public safety",21,2004,1971.999,2302.997,85.6275105872913,"Total social infrastructure"
"S&L","Public safety",21,2005,1941,2092.351,92.7664622235944,"Total social infrastructure"
"S&L","Public safety",21,2006,2203,2191.984,100.502558412835,"Total social infrastructure"
"S&L","Public safety",21,2007,2677.001,2555.155,104.768634388129,"Total social infrastructure"
"S&L","Public safety",21,2008,2739.799,2577.6,106.292636561142,"Total social infrastructure"
"S&L","Public safety",21,2009,2526.6,2476.219,102.034593870736,"Total social infrastructure"
"S&L","Public safety",21,2010,2255.401,2304.259,97.8796654369148,"Total social infrastructure"
"S&L","Public safety",21,2011,2424.199,2457.383,98.6496203481509,"Total social infrastructure"
"S&L","Public safety",21,2012,2173,2173,100,"Total social infrastructure"
"S&L","Public safety",21,2013,2060,1969.882,104.574791789559,"Total social infrastructure"
"S&L","Public safety",21,2014,2159.999,1956.951,110.375732453189,"Total social infrastructure"
"S&L","Public safety",21,2015,1954.999,1712.534,114.158259047704,"Total social infrastructure"
"S&L","Public safety",21,2016,1739,1460.294,119.085608788367,"Total social infrastructure"
"S&L","Public safety",21,2017,1768.999,1421.143,124.477198987013,"Total social infrastructure"
"Private","Digital",22,1947,510,4389,NA,"Total digital infrastructure"
"Private","Digital",22,1948,713,5841,NA,"Total digital infrastructure"
"Private","Digital",22,1949,533,4263,NA,"Total digital infrastructure"
"Private","Digital",22,1950,440,3519,NA,"Total digital infrastructure"
"Private","Digital",22,1951,487,3571,NA,"Total digital infrastructure"
"Private","Digital",22,1952,570,4085,NA,"Total digital infrastructure"
"Private","Digital",22,1953,615,4330,NA,"Total digital infrastructure"
"Private","Digital",22,1954,655,4554,NA,"Total digital infrastructure"
"Private","Digital",22,1955,758,5119,NA,"Total digital infrastructure"
"Private","Digital",22,1956,1113,7096,NA,"Total digital infrastructure"
"Private","Digital",22,1957,1068,6788,NA,"Total digital infrastructure"
"Private","Digital",22,1958,904,5774,NA,"Total digital infrastructure"
"Private","Digital",22,1959,950,5915,NA,"Total digital infrastructure"
"Private","Digital",22,1960,1086,6598,NA,"Total digital infrastructure"
"Private","Digital",22,1961,977,5811,NA,"Total digital infrastructure"
"Private","Digital",22,1962,993,6116,NA,"Total digital infrastructure"
"Private","Digital",22,1963,1123,6734,NA,"Total digital infrastructure"
"Private","Digital",22,1964,1308,7759,NA,"Total digital infrastructure"
"Private","Digital",22,1965,1457,8422,NA,"Total digital infrastructure"
"Private","Digital",22,1966,1601,8803,NA,"Total digital infrastructure"
"Private","Digital",22,1967,1629,8539,NA,"Total digital infrastructure"
"Private","Digital",22,1968,1693,8675,NA,"Total digital infrastructure"
"Private","Digital",22,1969,2188,10723,NA,"Total digital infrastructure"
"Private","Digital",22,1970,2943,13009,NA,"Total digital infrastructure"
"Private","Digital",22,1971,2970,13129,NA,"Total digital infrastructure"
"Private","Digital",22,1972,3266,13891,NA,"Total digital infrastructure"
"Private","Digital",22,1973,3925,15523,NA,"Total digital infrastructure"
"Private","Digital",22,1974,4236,14468,NA,"Total digital infrastructure"
"Private","Digital",22,1975,3771,12320,NA,"Total digital infrastructure"
"Private","Digital",22,1976,3906,12229,NA,"Total digital infrastructure"
"Private","Digital",22,1977,4494,13011,NA,"Total digital infrastructure"
"Private","Digital",22,1978,5596,15214,NA,"Total digital infrastructure"
"Private","Digital",22,1979,6883,16679,NA,"Total digital infrastructure"
"Private","Digital",22,1980,7725,16884,NA,"Total digital infrastructure"
"Private","Digital",22,1981,8159,17490,NA,"Total digital infrastructure"
"Private","Digital",22,1982,8454,17781,NA,"Total digital infrastructure"
"Private","Digital",22,1983,7575,16396,NA,"Total digital infrastructure"
"Private","Digital",22,1984,7970,17947,NA,"Total digital infrastructure"
"Private","Digital",22,1985,8259,18229,NA,"Total digital infrastructure"
"Private","Digital",22,1986,8969,19995,NA,"Total digital infrastructure"
"Private","Digital",22,1987,9194,20497,NA,"Total digital infrastructure"
"Private","Digital",22,1988,9556,21093,NA,"Total digital infrastructure"
"Private","Digital",22,1989,9614,19485,NA,"Total digital infrastructure"
"Private","Digital",22,1990,9803,19341,NA,"Total digital infrastructure"
"Private","Digital",22,1991,8962,17527,NA,"Total digital infrastructure"
"Private","Digital",22,1992,8993,17586,NA,"Total digital infrastructure"
"Private","Digital",22,1993,9619,18505,NA,"Total digital infrastructure"
"Private","Digital",22,1994,10121,19142,NA,"Total digital infrastructure"
"Private","Digital",22,1995,11093,19737,NA,"Total digital infrastructure"
"Private","Digital",22,1996,11810,20132,NA,"Total digital infrastructure"
"Private","Digital",22,1997,12416,20705,NA,"Total digital infrastructure"
"Private","Digital",22,1998,12473,20808,NA,"Total digital infrastructure"
"Private","Digital",22,1999,18405,31118,NA,"Total digital infrastructure"
"Private","Digital",22,2000,18799,31161,NA,"Total digital infrastructure"
"Private","Digital",22,2001,19596,31539,NA,"Total digital infrastructure"
"Private","Digital",22,2002,18384,29129,NA,"Total digital infrastructure"
"Private","Digital",22,2003,14456,22326,NA,"Total digital infrastructure"
"Private","Digital",22,2004,15468,22648,NA,"Total digital infrastructure"
"Private","Digital",22,2005,18846,26094,NA,"Total digital infrastructure"
"Private","Digital",22,2006,22187,26808,NA,"Total digital infrastructure"
"Private","Digital",22,2007,27488,31892,NA,"Total digital infrastructure"
"Private","Digital",22,2008,26343,30121,NA,"Total digital infrastructure"
"Private","Digital",22,2009,19713,22972,NA,"Total digital infrastructure"
"Private","Digital",22,2010,17690,19231,NA,"Total digital infrastructure"
"Private","Digital",22,2011,17537,17622,NA,"Total digital infrastructure"
"Private","Digital",22,2012,15953,15953,NA,"Total digital infrastructure"
"Private","Digital",22,2013,17620,17619,NA,"Total digital infrastructure"
"Private","Digital",22,2014,17106,17085,NA,"Total digital infrastructure"
"Private","Digital",22,2015,21506,21362,NA,"Total digital infrastructure"
"Private","Digital",22,2016,22015,21907,NA,"Total digital infrastructure"
"Private","Digital",22,2017,24702,24635,NA,"Total digital infrastructure"
"Private","Digital",22,1947,600,426,140.845070422535,"Total digital infrastructure"
"Private","Digital",22,1948,603,432,139.583333333333,"Total digital infrastructure"
"Private","Digital",22,1949,535,384,139.322916666667,"Total digital infrastructure"
"Private","Digital",22,1950,548,385,142.337662337662,"Total digital infrastructure"
"Private","Digital",22,1951,565,381,148.293963254593,"Total digital infrastructure"
"Private","Digital",22,1952,822,573,143.455497382199,"Total digital infrastructure"
"Private","Digital",22,1953,836,605,138.181818181818,"Total digital infrastructure"
"Private","Digital",22,1954,733,528,138.825757575758,"Total digital infrastructure"
"Private","Digital",22,1955,773,558,138.530465949821,"Total digital infrastructure"
"Private","Digital",22,1956,1082,770,140.519480519481,"Total digital infrastructure"
"Private","Digital",22,1957,1221,836,146.052631578947,"Total digital infrastructure"
"Private","Digital",22,1958,1087,735,147.891156462585,"Total digital infrastructure"
"Private","Digital",22,1959,1213,816,148.651960784314,"Total digital infrastructure"
"Private","Digital",22,1960,1715,1162,147.590361445783,"Total digital infrastructure"
"Private","Digital",22,1961,2013,1371,146.827133479212,"Total digital infrastructure"
"Private","Digital",22,1962,2318,1592,145.603015075377,"Total digital infrastructure"
"Private","Digital",22,1963,2360,1610,146.583850931677,"Total digital infrastructure"
"Private","Digital",22,1964,2374,1598,148.560700876095,"Total digital infrastructure"
"Private","Digital",22,1965,2862,1934,147.983453981386,"Total digital infrastructure"
"Private","Digital",22,1966,3278,2192,149.543795620438,"Total digital infrastructure"
"Private","Digital",22,1967,3540,2293,154.382904491932,"Total digital infrastructure"
"Private","Digital",22,1968,3981,2456,162.092833876222,"Total digital infrastructure"
"Private","Digital",22,1969,4735,2771,170.876939732948,"Total digital infrastructure"
"Private","Digital",22,1970,5491,3071,178.801693259525,"Total digital infrastructure"
"Private","Digital",22,1971,5654,3011,187.778146795085,"Total digital infrastructure"
"Private","Digital",22,1972,5650,2873,196.658545074835,"Total digital infrastructure"
"Private","Digital",22,1973,6960,3456,201.388888888889,"Total digital infrastructure"
"Private","Digital",22,1974,7681,3518,218.334280841387,"Total digital infrastructure"
"Private","Digital",22,1975,7966,3319,240.012051822838,"Total digital infrastructure"
"Private","Digital",22,1976,9108,3602,252.859522487507,"Total digital infrastructure"
